mesh_name;object_name;triangle_index;material_name;v0_x;v0_y;v0_z;v1_x;v1_y;v1_z;v2_x;v2_y;v2_z;normal;diffuse_color;specular_color;kd;ks;shininess
Sphere;Sphere;99;sphere_reflective;2.826641;0.646447;-0.135299;2.772448;0.584265;-0.054193;2.756640;0.584265;-0.106304;(0.608828, -0.771504, -0.184690);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;100;sphere_reflective;2.926777;1.191342;-0.176777;2.907747;1.277785;-0.081106;2.953064;1.191342;-0.090120;(0.844848, 0.469629, -0.256281);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;101;sphere_reflective;2.676777;0.538060;-0.073223;2.772448;0.584265;-0.054193;2.687665;0.538060;-0.037329;(0.452793, -0.880973, -0.137349);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;102;sphere_reflective;2.953064;1.097545;-0.187665;2.953064;1.191342;-0.090120;2.980970;1.097545;-0.095671;(0.916107, 0.289002, -0.277897);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;103;sphere_reflective;2.590120;0.509607;-0.037329;2.687665;0.538060;-0.037329;2.595671;0.509607;-0.019030;(0.279017, -0.956549, -0.084640);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;104;sphere_reflective;2.953064;1.097545;-0.187665;2.990392;1.000000;-0.097545;2.961940;1.000000;-0.191342;(0.952379, 0.097551, -0.288891);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;105;sphere_reflective;2.590120;1.490393;-0.037329;2.500000;1.500000;-0.000000;2.595671;1.490393;-0.019030;(0.094242, 0.995139, -0.028588);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;106;sphere_reflective;2.500000;0.500000;-0.000000;2.590120;0.509607;-0.037329;2.595671;0.509607;-0.019030;(0.094242, -0.995139, -0.028588);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;107;sphere_reflective;2.953064;0.902455;-0.187665;2.990392;1.000000;-0.097545;2.980970;0.902455;-0.095671;(0.952377, -0.097542, -0.288900);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;108;sphere_reflective;2.590120;1.490393;-0.037329;2.687665;1.461940;-0.037329;2.676777;1.461940;-0.073223;(0.279017, 0.956549, -0.084636);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;109;sphere_reflective;2.953064;0.902455;-0.187665;2.953064;0.808658;-0.090120;2.926777;0.808658;-0.176777;(0.916107, -0.289001, -0.277897);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;110;sphere_reflective;2.756640;1.415735;-0.106304;2.687665;1.461940;-0.037329;2.772448;1.415735;-0.054193;(0.452791, 0.880973, -0.137355);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;111;sphere_reflective;2.926777;0.808658;-0.176777;2.907747;0.722215;-0.081106;2.884089;0.722215;-0.159095;(0.844846, -0.469632, -0.256284);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;112;sphere_reflective;2.990392;1.000000;-0.097545;2.990393;1.097545;-0.000000;3.000000;1.000000;-0.000000;(0.990438, 0.097546, -0.097556);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;113;sphere_reflective;2.595671;1.490393;-0.019030;2.500000;1.500000;-0.000000;2.597545;1.490393;-0.000000;(0.098009, 0.995139, -0.009652);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;114;sphere_reflective;2.500000;0.500000;-0.000000;2.595671;0.509607;-0.019030;2.597545;0.509607;-0.000000;(0.098009, -0.995139, -0.009652);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;115;sphere_reflective;2.990392;1.000000;-0.097545;2.990393;0.902455;-0.000000;2.980970;0.902455;-0.095671;(0.990439, -0.097542, -0.097552);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;116;sphere_reflective;2.595671;1.490393;-0.019030;2.691342;1.461940;-0.000000;2.687665;1.461940;-0.037329;(0.290167, 0.956549, -0.028582);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;117;sphere_reflective;2.953064;0.808658;-0.090120;2.990393;0.902455;-0.000000;2.961940;0.808658;-0.000000;(0.952718, -0.289004, -0.093834);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;118;sphere_reflective;2.772448;1.415735;-0.054193;2.691342;1.461940;-0.000000;2.777785;1.415735;-0.000000;(0.470892, 0.880971, -0.046374);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;119;sphere_reflective;2.953064;0.808658;-0.090120;2.915735;0.722215;-0.000000;2.907747;0.722215;-0.081106;(0.878613, -0.469629, -0.086533);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;120;sphere_reflective;2.772448;1.415735;-0.054193;2.853553;1.353553;-0.000000;2.846760;1.353553;-0.068975;(0.633165, 0.771501, -0.062357);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;121;sphere_reflective;2.846760;0.646447;-0.068975;2.915735;0.722215;-0.000000;2.853553;0.646447;-0.000000;(0.770776, -0.632568, -0.075910);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;122;sphere_reflective;2.846760;1.353553;-0.068975;2.915735;1.277785;-0.000000;2.907747;1.277785;-0.081106;(0.770777, 0.632566, -0.075913);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;123;sphere_reflective;2.772448;0.584265;-0.054193;2.853553;0.646447;-0.000000;2.777785;0.584265;-0.000000;(0.633164, -0.771502, -0.062355);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;124;sphere_reflective;2.953064;1.191342;-0.090120;2.915735;1.277785;-0.000000;2.961940;1.191342;-0.000000;(0.878612, 0.469630, -0.086535);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;125;sphere_reflective;2.772448;0.584265;-0.054193;2.691342;0.538060;-0.000000;2.687665;0.538060;-0.037329;(0.470887, -0.880974, -0.046384);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;126;sphere_reflective;2.953064;1.191342;-0.090120;2.990393;1.097545;-0.000000;2.980970;1.097545;-0.095671;(0.952719, 0.289001, -0.093837);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;127;sphere_reflective;2.595671;0.509607;-0.019030;2.691342;0.538060;-0.000000;2.597545;0.509607;-0.000000;(0.290166, -0.956550, -0.028574);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;128;sphere_reflective;2.915735;0.722215;-0.000000;2.846760;0.646447;0.068975;2.853553;0.646447;-0.000000;(0.770776, -0.632568, 0.075910);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;129;sphere_reflective;2.915735;1.277785;-0.000000;2.846760;1.353553;0.068975;2.907747;1.277785;0.081106;(0.770777, 0.632566, 0.075913);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;130;sphere_reflective;2.853553;0.646447;-0.000000;2.772448;0.584265;0.054193;2.777785;0.584265;-0.000000;(0.633164, -0.771502, 0.062355);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;131;sphere_reflective;2.915735;1.277785;-0.000000;2.953064;1.191342;0.090120;2.961940;1.191342;-0.000000;(0.878612, 0.469630, 0.086535);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;132;sphere_reflective;2.691342;0.538060;-0.000000;2.772448;0.584265;0.054193;2.687665;0.538060;0.037329;(0.470887, -0.880974, 0.046384);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;133;sphere_reflective;2.990393;1.097545;-0.000000;2.953064;1.191342;0.090120;2.980970;1.097545;0.095671;(0.952719, 0.289001, 0.093837);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;134;sphere_reflective;2.691342;0.538060;-0.000000;2.595671;0.509607;0.019030;2.597545;0.509607;-0.000000;(0.290166, -0.956550, 0.028574);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;135;sphere_reflective;2.990393;1.097545;-0.000000;2.990392;1.000000;0.097545;3.000000;1.000000;-0.000000;(0.990438, 0.097546, 0.097556);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;136;sphere_reflective;2.597545;1.490393;-0.000000;2.500000;1.500000;-0.000000;2.595671;1.490393;0.019030;(0.098009, 0.995139, 0.009652);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;137;sphere_reflective;2.500000;0.500000;-0.000000;2.597545;0.509607;-0.000000;2.595671;0.509607;0.019030;(0.098009, -0.995139, 0.009652);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;138;sphere_reflective;2.990393;0.902455;-0.000000;2.990392;1.000000;0.097545;2.980970;0.902455;0.095671;(0.990439, -0.097542, 0.097552);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;139;sphere_reflective;2.691342;1.461940;-0.000000;2.595671;1.490393;0.019030;2.687665;1.461940;0.037329;(0.290167, 0.956549, 0.028582);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;140;sphere_reflective;2.990393;0.902455;-0.000000;2.953064;0.808658;0.090120;2.961940;0.808658;-0.000000;(0.952718, -0.289004, 0.093834);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;141;sphere_reflective;2.691342;1.461940;-0.000000;2.772448;1.415735;0.054193;2.777785;1.415735;-0.000000;(0.470892, 0.880971, 0.046374);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;142;sphere_reflective;2.915735;0.722215;-0.000000;2.953064;0.808658;0.090120;2.907747;0.722215;0.081106;(0.878613, -0.469629, 0.086533);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;143;sphere_reflective;2.853553;1.353553;-0.000000;2.772448;1.415735;0.054193;2.846760;1.353553;0.068975;(0.633165, 0.771501, 0.062357);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;144;sphere_reflective;2.500000;0.500000;-0.000000;2.595671;0.509607;0.019030;2.590120;0.509607;0.037329;(0.094242, -0.995139, 0.028588);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;145;sphere_reflective;2.990392;1.000000;0.097545;2.953063;0.902455;0.187665;2.980970;0.902455;0.095671;(0.952374, -0.097542, 0.288909);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;146;sphere_reflective;2.687665;1.461940;0.037329;2.590120;1.490393;0.037329;2.676777;1.461940;0.073223;(0.279017, 0.956549, 0.084636);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;147;sphere_reflective;2.953064;0.808658;0.090120;2.953063;0.902455;0.187665;2.926777;0.808658;0.176777;(0.916109, -0.288992, 0.277898);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;148;sphere_reflective;2.687665;1.461940;0.037329;2.756640;1.415735;0.106304;2.772448;1.415735;0.054193;(0.452791, 0.880973, 0.137355);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;149;sphere_reflective;2.907747;0.722215;0.081106;2.926777;0.808658;0.176777;2.884089;0.722215;0.159095;(0.844846, -0.469632, 0.256284);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;150;sphere_reflective;2.772448;1.415735;0.054193;2.826641;1.353553;0.135299;2.846760;1.353553;0.068975;(0.608832, 0.771502, 0.184686);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;151;sphere_reflective;2.846760;0.646447;0.068975;2.884089;0.722215;0.159095;2.826641;0.646447;0.135299;(0.741159, -0.632563, 0.224826);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;152;sphere_reflective;2.907747;1.277785;0.081106;2.826641;1.353553;0.135299;2.884089;1.277785;0.159095;(0.741158, 0.632564, 0.224830);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;153;sphere_reflective;2.772448;0.584265;0.054193;2.826641;0.646447;0.135299;2.756640;0.584265;0.106304;(0.608828, -0.771504, 0.184690);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;154;sphere_reflective;2.907747;1.277785;0.081106;2.926777;1.191342;0.176777;2.953064;1.191342;0.090120;(0.844848, 0.469629, 0.256281);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;155;sphere_reflective;2.772448;0.584265;0.054193;2.676777;0.538060;0.073223;2.687665;0.538060;0.037329;(0.452793, -0.880973, 0.137349);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;156;sphere_reflective;2.953064;1.191342;0.090120;2.953063;1.097545;0.187665;2.980970;1.097545;0.095671;(0.916104, 0.289001, 0.277906);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;157;sphere_reflective;2.687665;0.538060;0.037329;2.590120;0.509607;0.037329;2.595671;0.509607;0.019030;(0.279017, -0.956549, 0.084640);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;158;sphere_reflective;2.990392;1.000000;0.097545;2.953063;1.097545;0.187665;2.961940;1.000000;0.191342;(0.952378, 0.097560, 0.288891);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;159;sphere_reflective;2.595671;1.490393;0.019030;2.500000;1.500000;-0.000000;2.590120;1.490393;0.037329;(0.094242, 0.995139, 0.028588);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;160;sphere_reflective;2.756640;0.584265;0.106304;2.793969;0.646447;0.196424;2.730970;0.584265;0.154329;(0.561100, -0.771504, 0.299915);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;161;sphere_reflective;2.884089;1.277785;0.159095;2.884089;1.191342;0.256640;2.926777;1.191342;0.176777;(0.778614, 0.469632, 0.416181);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;162;sphere_reflective;2.756640;0.584265;0.106304;2.659095;0.538060;0.106304;2.676777;0.538060;0.073223;(0.417298, -0.880972, 0.223048);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;163;sphere_reflective;2.953063;1.097545;0.187665;2.884089;1.191342;0.256640;2.907747;1.097545;0.272448;(0.844293, 0.289007, 0.451270);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;164;sphere_reflective;2.676777;0.538060;0.073223;2.581106;0.509607;0.054193;2.590120;0.509607;0.037329;(0.257143, -0.956549, 0.137446);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;165;sphere_reflective;2.953063;1.097545;0.187665;2.915735;1.000000;0.277785;2.961940;1.000000;0.191342;(0.877713, 0.097560, 0.469150);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;166;sphere_reflective;2.590120;1.490393;0.037329;2.500000;1.500000;-0.000000;2.581106;1.490393;0.054193;(0.086854, 0.995139, 0.046425);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;167;sphere_reflective;2.500000;0.500000;-0.000000;2.590120;0.509607;0.037329;2.581106;0.509607;0.054193;(0.086854, -0.995139, 0.046425);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;168;sphere_reflective;2.953063;0.902455;0.187665;2.915735;1.000000;0.277785;2.907747;0.902455;0.272448;(0.877722, -0.097545, 0.469137);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;169;sphere_reflective;2.590120;1.490393;0.037329;2.659095;1.461940;0.106304;2.676777;1.461940;0.073223;(0.257143, 0.956549, 0.137445);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;170;sphere_reflective;2.953063;0.902455;0.187665;2.884089;0.808658;0.256640;2.926777;0.808658;0.176777;(0.844290, -0.288992, 0.451286);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;171;sphere_reflective;2.756640;1.415735;0.106304;2.659095;1.461940;0.106304;2.730970;1.415735;0.154329;(0.417298, 0.880972, 0.223051);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;172;sphere_reflective;2.884089;0.722215;0.159095;2.884089;0.808658;0.256640;2.845671;0.722215;0.230970;(0.778616, -0.469630, 0.416179);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;173;sphere_reflective;2.826641;1.353553;0.135299;2.730970;1.415735;0.154329;2.793969;1.353553;0.196424;(0.561100, 0.771504, 0.299914);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;174;sphere_reflective;2.826641;0.646447;0.135299;2.845671;0.722215;0.230970;2.793969;0.646447;0.196424;(0.683055, -0.632564, 0.365101);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;175;sphere_reflective;2.826641;1.353553;0.135299;2.845671;1.277785;0.230970;2.884089;1.277785;0.159095;(0.683055, 0.632564, 0.365101);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;176;sphere_reflective;2.659095;1.461940;0.106304;2.568975;1.490393;0.068975;2.635299;1.461940;0.135299;(0.225386, 0.956549, 0.184973);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;177;sphere_reflective;2.884089;0.808658;0.256640;2.846760;0.902455;0.346760;2.826641;0.808658;0.326641;(0.740027, -0.289000, 0.607321);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;178;sphere_reflective;2.730970;1.415735;0.154329;2.635299;1.461940;0.135299;2.696424;1.415735;0.196424;(0.365765, 0.880973, 0.300171);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;179;sphere_reflective;2.884089;0.808658;0.256640;2.793969;0.722215;0.293969;2.845671;0.722215;0.230970;(0.682463, -0.469629, 0.560083);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;180;sphere_reflective;2.793969;1.353553;0.196424;2.696424;1.415735;0.196424;2.750000;1.353553;0.250000;(0.491809, 0.771502, 0.403620);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;181;sphere_reflective;2.793969;0.646447;0.196424;2.793969;0.722215;0.293969;2.750000;0.646447;0.250000;(0.598701, -0.632565, 0.491344);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;182;sphere_reflective;2.793969;1.353553;0.196424;2.793969;1.277785;0.293969;2.845671;1.277785;0.230970;(0.598703, 0.632564, 0.491343);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;183;sphere_reflective;2.793969;0.646447;0.196424;2.696424;0.584265;0.196424;2.730970;0.584265;0.154329;(0.491811, -0.771504, 0.403613);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;184;sphere_reflective;2.845671;1.277785;0.230970;2.826641;1.191342;0.326641;2.884089;1.191342;0.256640;(0.682464, 0.469630, 0.560081);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
